Experiment,Orifice width (um),Aspect ratio,Expansion ratio,Normalized orifice length,Normalized water inlet,Normalized oil inlet,Flow rate ratio,Capillary number,Observed generation rate (Hz),Observed droplet diameter (um),Observed regime (1= Dripping & 2 = Jetting),,,,,,,,,,
740,100.00,1.00,3.00,2.00,3.50,4.00,13.00,0.066,42.31,64.01,1.00,,,,,,,,,,
741,75.00,1.50,3.00,1.50,2.50,2.50,16.00,1.058,451.61,63.66,2.00,,,,,,,,,,
742,125.00,1.00,4.00,3.00,2.50,3.50,8.00,0.200,413.23,63.64,1.00,,,,,,,,,,
743,75.00,2.00,4.00,2.00,3.00,3.00,10.00,0.132,115.93,63.60,1.00,,,,,,,,,,
744,175.00,1.00,5.96,2.50,3.02,2.49,20.00,0.100,102.49,63.59,1.00,,,,,,,,,,
745,75.00,1.50,3.00,1.50,2.50,2.50,10.00,0.066,45.76,63.38,1.00,,,,,,,,,,
746,75.00,1.50,3.00,1.50,2.50,2.50,16.00,0.529,230.23,63.25,2.00,,,,,,,,,,
747,75.00,2.00,4.00,2.00,3.00,3.00,16.00,0.066,36.85,63.24,1.00,,,,,,,,,,
748,125.00,1.00,4.00,3.00,2.50,3.50,22.00,0.033,25.34,63.24,1.00,,,,,,,,,,
749,150.00,1.50,6.00,2.00,2.00,3.50,22.00,0.066,139.62,62.81,1.00,,,,,,,,,,
750,75.00,2.02,4.02,2.06,3.04,2.94,8.00,0.150,169.24,62.54,1.00,,,,,,,,,,
751,125.00,1.00,4.00,3.00,2.50,3.50,13.00,0.264,362.78,62.07,1.00,,,,,,,,,,
752,175.00,1.00,5.96,2.50,3.02,2.49,20.00,0.200,221.07,62.01,1.00,,,,,,,,,,
753,175.00,1.00,5.96,2.50,3.02,2.49,20.00,0.150,165.88,62.00,1.00,,,,,,,,,,
754,75.00,1.00,2.00,1.00,2.00,2.00,16.00,0.033,11.34,61.12,1.00,,,,,,,,,,
755,75.00,2.00,4.00,2.00,3.00,3.00,19.00,0.066,34.51,61.04,1.00,,,,,,,,,,
756,100.00,1.00,3.00,2.00,3.50,4.00,22.00,1.058,465.19,60.87,2.00,,,,,,,,,,
757,150.00,1.00,5.00,1.50,4.00,3.00,19.00,0.132,105.99,60.57,1.00,,,,,,,,,,
758,75.00,2.02,4.02,2.06,3.04,2.94,14.00,0.050,35.71,60.44,1.00,,,,,,,,,,
759,75.00,2.50,5.00,2.50,3.50,3.50,13.00,0.132,126.52,60.40,1.00,,,,,,,,,,
760,100.00,1.96,4.87,2.97,2.00,2.44,14.00,0.100,162.83,60.35,1.00,,,,,,,,,,
761,75.00,1.50,3.00,1.50,2.50,2.50,16.00,0.264,132.80,60.31,2.00,,,,,,,,,,
762,125.00,1.00,4.00,3.00,2.50,3.50,19.00,0.066,68.08,60.18,1.00,,,,,,,,,,
763,100.00,1.50,4.00,2.50,4.00,2.00,13.00,0.264,157.05,60.04,1.00,,,,,,,,,,
764,100.00,1.00,3.00,2.00,3.50,4.00,22.00,0.264,121.98,59.91,2.00,,,,,,,,,,
765,75.00,1.00,2.00,1.00,2.00,2.00,10.00,0.529,312.46,59.64,2.00,,,,,,,,,,
766,75.00,1.00,2.00,1.00,2.00,2.00,16.00,0.066,24.95,59.21,1.00,,,,,,,,,,
767,100.00,2.00,5.00,3.00,2.00,2.50,16.00,0.132,208.33,59.17,1.00,,,,,,,,,,
768,100.00,2.00,5.00,3.00,2.00,2.50,22.00,0.033,37.89,59.16,1.00,,,,,,,,,,
769,125.00,1.00,4.00,3.00,2.50,3.50,16.00,0.132,170.91,59.08,1.00,,,,,,,,,,
770,100.00,2.00,5.00,3.00,2.00,2.50,13.00,0.132,260.40,58.86,1.00,,,,,,,,,,
771,100.00,1.50,4.00,2.50,4.00,2.00,22.00,0.132,49.40,58.80,1.00,,,,,,,,,,
772,100.00,1.96,4.87,2.97,2.00,2.44,20.00,0.050,61.83,58.73,1.00,,,,,,,,,,
773,100.00,1.00,3.00,2.00,3.50,4.00,19.00,0.033,18.76,58.71,1.00,,,,,,,,,,
774,100.00,1.00,3.00,2.00,3.50,4.00,16.00,0.066,44.62,58.68,1.00,,,,,,,,,,
775,75.00,2.02,4.02,2.06,3.04,2.94,8.00,0.200,273.68,58.64,1.00,,,,,,,,,,
776,75.00,1.50,3.00,1.50,2.50,2.50,10.00,0.132,115.77,58.60,1.00,,,,,,,,,,
777,75.00,1.00,2.00,1.00,2.00,2.00,19.00,0.033,10.87,58.54,1.00,,,,,,,,,,
778,100.00,1.96,4.87,2.97,2.00,2.44,14.00,0.150,268.33,58.48,1.00,,,,,,,,,,
779,75.00,3.00,6.00,3.00,4.00,4.00,16.00,0.132,133.69,58.40,1.00,,,,,,,,,,
780,75.00,3.00,6.00,3.00,4.00,4.00,13.00,0.132,164.76,58.38,1.00,,,,,,,,,,
781,125.00,1.00,4.00,3.00,2.50,3.50,16.00,0.264,355.47,58.31,1.00,,,,,,,,,,
782,75.00,3.00,6.00,3.00,4.00,4.00,14.00,0.100,116.54,58.22,1.00,,,,,,,,,,
783,75.00,1.50,3.00,1.50,2.50,2.50,19.00,1.058,497.31,58.21,2.00,,,,,,,,,,
784,100.00,1.50,4.00,2.50,4.00,2.00,19.00,0.132,59.10,58.16,1.00,,,,,,,,,,
785,125.00,1.00,4.00,3.00,2.50,3.50,19.00,0.264,306.76,57.84,1.00,,,,,,,,,,
786,75.00,1.50,3.00,1.50,2.50,2.50,13.00,0.066,46.40,57.80,1.00,,,,,,,,,,
787,100.00,1.96,4.87,2.97,2.00,2.44,14.00,0.200,371.30,57.76,1.00,,,,,,,,,,
788,100.00,1.00,3.00,2.00,3.50,4.00,10.00,0.264,300.60,57.69,1.00,,,,,,,,,,
789,75.00,1.50,3.00,1.50,2.50,2.50,19.00,0.529,256.02,57.65,2.00,,,,,,,,,,
790,75.00,2.00,4.00,2.00,3.00,3.00,22.00,0.066,35.71,57.47,1.00,,,,,,,,,,
791,75.00,2.00,4.00,2.00,3.00,3.00,16.00,0.132,99.53,57.22,1.00,,,,,,,,,,
792,100.00,2.00,5.00,3.00,2.00,2.50,19.00,0.066,97.97,57.03,1.00,,,,,,,,,,
793,100.00,1.00,3.00,2.00,3.50,4.00,10.00,0.132,156.78,56.88,1.00,,,,,,,,,,
794,75.00,2.50,5.00,2.50,3.50,3.50,16.00,0.132,124.15,56.72,1.00,,,,,,,,,,
795,75.00,2.00,4.00,2.00,3.00,3.00,13.00,0.132,125.75,56.72,1.00,,,,,,,,,,
796,75.00,1.00,2.19,1.00,2.01,2.15,8.00,0.050,44.94,56.63,1.00,,,,,,,,,,
797,125.00,1.00,4.00,3.00,2.50,3.50,19.00,0.132,163.53,56.62,1.00,,,,,,,,,,
798,75.00,3.00,6.00,3.00,4.00,4.00,14.00,0.150,192.23,56.41,1.00,,,,,,,,,,
799,100.00,2.00,5.00,3.00,2.00,2.50,22.00,0.066,88.47,56.18,1.00,,,,,,,,,,
800,75.00,3.00,6.00,3.00,4.00,4.00,20.00,0.050,47.06,55.51,1.00,,,,,,,,,,
801,125.00,1.00,4.00,3.00,2.50,3.50,14.00,0.050,89.14,55.47,1.00,,,,,,,,,,
802,150.00,1.00,5.00,1.50,4.00,3.00,22.00,0.066,60.22,55.27,1.00,,,,,,,,,,
803,100.00,2.00,5.00,3.00,2.00,2.50,19.00,0.132,217.16,55.11,1.00,,,,,,,,,,
804,125.00,1.00,4.00,3.00,2.50,3.50,22.00,0.066,78.75,54.59,1.00,,,,,,,,,,
805,75.00,1.50,3.00,1.50,2.50,2.50,22.00,0.529,267.61,54.10,2.00,,,,,,,,,,
806,75.00,1.50,3.00,1.50,2.50,2.50,19.00,0.264,156.25,53.94,2.00,,,,,,,,,,
807,75.00,1.00,2.00,1.00,2.00,2.00,19.00,0.066,28.55,53.45,1.00,,,,,,,,,,
808,75.00,1.50,3.00,1.50,2.50,2.50,16.00,0.066,48.78,53.05,1.00,,,,,,,,,,
809,100.00,1.00,3.00,2.00,3.50,4.00,19.00,0.066,50.95,53.02,1.00,,,,,,,,,,
810,75.00,2.02,4.02,2.06,3.04,2.94,14.00,0.100,107.19,52.79,1.00,,,,,,,,,,
811,75.00,1.50,3.00,1.50,2.50,2.50,22.00,0.264,145.16,52.65,2.00,,,,,,,,,,
812,75.00,1.50,3.00,1.50,2.50,2.50,13.00,0.132,123.91,52.49,1.00,,,,,,,,,,
813,125.00,1.00,4.00,3.00,2.50,3.50,14.00,0.100,210.46,52.49,1.00,,,,,,,,,,
814,100.00,1.00,3.00,2.00,3.50,4.00,13.00,0.132,154.16,52.41,1.00,,,,,,,,,,
815,100.00,1.00,3.00,2.00,3.50,4.00,22.00,0.033,22.83,52.37,1.00,,,,,,,,,,
816,75.00,1.00,2.00,1.00,2.00,2.00,13.00,0.529,363.39,51.96,2.00,,,,,,,,,,
817,75.00,1.00,2.00,1.00,2.00,2.00,22.00,0.033,13.43,51.95,1.00,,,,,,,,,,
818,125.00,1.00,4.00,3.00,2.50,3.50,22.00,0.132,183.22,51.91,1.00,,,,,,,,,,
819,75.00,3.00,6.00,3.00,4.00,4.00,19.00,0.132,160.75,51.86,1.00,,,,,,,,,,
820,125.00,1.00,4.00,3.00,2.50,3.50,14.00,0.150,337.18,51.35,1.00,,,,,,,,,,
821,100.00,1.96,4.87,2.97,2.00,2.44,20.00,0.100,185.99,51.26,1.00,,,,,,,,,,
822,100.00,1.50,4.00,2.50,4.00,2.00,16.00,0.264,209.12,50.92,1.00,,,,,,,,,,
823,125.00,1.00,4.00,3.00,2.50,3.50,14.00,0.200,461.85,50.89,1.00,,,,,,,,,,
824,100.00,1.96,4.87,2.97,2.00,2.44,20.00,0.150,288.93,50.66,1.00,,,,,,,,,,
825,75.00,2.00,4.00,2.00,3.00,3.00,19.00,0.132,121.81,50.51,1.00,,,,,,,,,,
826,75.00,3.00,6.00,3.00,4.00,4.00,22.00,0.132,153.23,50.19,1.00,,,,,,,,,,
827,100.00,1.00,3.00,2.00,3.50,4.00,22.00,0.066,52.89,49.87,1.00,,,,,,,,,,
828,125.00,1.00,4.00,3.00,2.50,3.50,22.00,0.264,418.62,49.66,1.00,,,,,,,,,,
829,75.00,1.00,2.00,1.00,2.00,2.00,10.00,0.132,135.75,49.61,1.00,,,,,,,,,,
830,75.00,1.50,3.00,1.50,2.50,2.50,19.00,0.132,102.01,49.35,2.00,,,,,,,,,,
831,100.00,1.00,3.00,2.00,3.50,4.00,13.00,0.264,374.50,49.12,1.00,,,,,,,,,,
832,75.00,2.02,4.02,2.06,3.04,2.94,13.00,0.260,372.89,49.11,1.00,,,,,,,,,,
833,75.00,2.02,4.02,2.06,3.04,2.94,14.00,0.150,200.47,49.05,1.00,,,,,,,,,,
834,75.00,1.00,2.00,1.00,2.00,2.00,16.00,0.529,359.25,48.67,2.00,,,,,,,,,,
835,75.00,1.50,3.00,1.50,2.50,2.50,19.00,0.066,53.34,48.62,1.00,,,,,,,,,,
836,75.00,1.00,2.19,1.00,2.01,2.15,8.00,0.100,142.47,48.57,1.00,,,,,,,,,,
837,75.00,3.00,6.00,3.00,4.00,4.00,20.00,0.100,142.18,48.38,1.00,,,,,,,,,,
838,75.00,2.02,4.02,2.06,3.04,2.94,20.00,0.050,48.99,48.30,1.00,,,,,,,,,,
839,100.00,1.00,3.00,2.00,3.50,4.00,16.00,0.264,323.51,48.13,1.00,,,,,,,,,,
840,75.00,1.50,3.00,1.50,2.50,2.50,22.00,0.132,95.84,47.99,2.00,,,,,,,,,,
841,75.00,2.02,4.02,2.06,3.04,2.94,19.37,0.047,50.31,47.45,1.00,,,,,,,,,,
842,100.00,1.50,4.00,2.50,4.00,2.00,19.00,0.264,218.60,47.38,1.00,,,,,,,,,,
843,75.00,2.50,5.00,2.50,3.50,3.50,19.00,0.132,180.84,47.25,1.00,,,,,,,,,,
844,75.00,2.00,4.00,2.00,3.00,3.00,22.00,0.132,130.22,47.04,1.00,,,,,,,,,,
845,75.00,3.00,6.00,3.00,4.00,4.00,22.00,0.144,203.02,47.03,1.00,,,,,,,,,,
846,100.00,1.00,3.00,2.00,3.50,4.00,16.00,0.132,175.08,46.88,1.00,,,,,,,,,,
847,100.00,2.00,5.00,3.00,2.00,2.50,22.00,0.132,306.76,46.77,1.00,,,,,,,,,,
848,125.00,1.00,4.00,3.00,2.50,3.50,20.00,0.050,104.19,46.76,1.00,,,,,,,,,,
849,75.00,1.00,2.00,1.00,2.00,2.00,10.00,0.264,327.61,46.59,1.00,,,,,,,,,,
850,75.00,1.50,3.00,1.50,2.50,2.50,16.00,0.132,161.40,44.85,1.00,,,,,,,,,,
851,75.00,1.00,2.00,1.00,2.00,2.00,19.00,0.529,396.23,44.49,2.00,,,,,,,,,,
852,125.00,1.00,4.00,3.00,2.50,3.50,20.00,0.100,242.47,44.46,1.00,,,,,,,,,,
853,125.00,1.00,4.00,3.00,2.50,3.50,20.00,0.200,495.63,44.13,1.00,,,,,,,,,,
854,125.00,1.00,4.00,3.00,2.50,3.50,20.00,0.150,373.91,44.05,1.00,,,,,,,,,,
855,75.00,1.00,2.00,1.00,2.00,2.00,13.00,0.132,149.60,44.00,1.00,,,,,,,,,,
856,75.00,1.00,2.19,1.00,2.01,2.15,14.00,0.050,54.85,43.97,1.00,,,,,,,,,,
857,75.00,1.00,2.19,1.00,2.01,2.15,8.00,0.150,292.62,43.74,1.00,,,,,,,,,,
858,75.00,2.02,4.02,2.06,3.04,2.94,14.00,0.200,381.39,43.57,1.00,,,,,,,,,,
859,75.00,1.50,3.00,1.50,2.50,2.50,22.00,0.066,64.06,43.56,1.00,,,,,,,,,,
860,75.00,1.00,2.00,1.00,2.00,2.00,22.00,0.066,46.40,43.30,1.00,,,,,,,,,,
861,75.00,2.02,4.02,2.06,3.04,2.94,20.00,0.100,139.53,42.93,1.00,,,,,,,,,,
862,75.00,1.00,2.00,1.00,2.00,2.00,13.00,0.264,348.12,41.84,1.00,,,,,,,,,,
863,75.00,1.00,2.19,1.00,2.01,2.15,8.00,0.200,453.02,41.61,1.00,,,,,,,,,,
864,100.00,1.00,3.00,2.00,3.50,4.00,19.00,0.132,215.20,41.33,1.00,,,,,,,,,,
865,75.00,2.02,4.02,2.06,3.04,2.94,20.00,0.200,316.77,41.15,1.00,,,,,,,,,,
866,75.00,1.00,2.00,1.00,2.00,2.00,22.00,0.529,497.65,39.27,2.00,,,,,,,,,,
867,75.00,1.00,2.00,1.00,2.00,2.00,16.00,0.264,353.06,38.86,1.00,,,,,,,,,,
868,75.00,2.02,4.02,2.06,3.04,2.94,20.00,0.150,313.88,37.51,1.00,,,,,,,,,,
869,100.00,1.00,3.00,2.00,3.50,4.00,22.00,0.132,260.07,36.95,1.00,,,,,,,,,,
870,75.00,1.00,2.19,1.00,2.01,2.15,14.00,0.100,195.98,36.24,1.00,,,,,,,,,,
871,75.00,1.00,2.00,1.00,2.00,2.00,16.00,0.132,220.13,36.10,1.00,,,,,,,,,,
872,75.00,1.00,2.00,1.00,2.00,2.00,19.00,0.264,377.10,35.90,1.00,,,,,,,,,,
873,75.00,1.00,2.19,1.00,2.01,2.15,20.00,0.050,74.24,35.29,1.00,,,,,,,,,,
874,75.00,1.00,2.00,1.00,2.00,2.00,19.00,0.132,221.77,34.01,1.00,,,,,,,,,,
875,75.00,1.00,2.19,1.00,2.01,2.15,14.00,0.150,367.00,33.65,1.00,,,,,,,,,,
876,75.00,1.00,2.00,1.00,2.00,2.00,22.00,0.264,475.45,31.64,1.00,,,,,,,,,,
877,75.00,1.00,2.00,1.00,2.00,2.00,22.00,0.132,295.26,29.44,1.00,,,,,,,,,,
878,75.00,1.00,2.19,1.00,2.01,2.15,20.00,0.100,256.82,29.40,1.00,,,,,,,,,,
879,75.00,1.00,2.19,1.00,2.01,2.15,20.00,0.150,425.03,28.45,1.00,,,,,,,,,,
880,75.00,1.00,2.19,1.00,2.01,2.15,22.00,0.178,476.59,28.11,1.00,,,,,,,,,,
881,75,1.253690988,2.18651821,1.153998739,2.041811185,2.281945242,22,0.242474858,304.9283807,39.34399717,2,,,,,,,,,,
882,75,2.999434865,5.885792798,2.999981744,3.998201337,3.976055455,20.96348771,0.166720571,30.20730503,94.48617909,2,,,,,,,,,,
883,100,2.998118492,2.001855995,1.5,3.000964272,3.500983081,19.01407164,0.074108306,65.64337035,73.95377562,1,,,,,,,,,,
884,125,1.133846581,4.104441538,3,2.551043011,3.550103437,6.390758847,0.050698895,60.65088757,85.57289048,1,,,,,,,,,,
885,100,1.988997389,4.967420955,2.999999409,2.005715564,2.49205898,13.02193868,1.052566941,258.5914298,117.2838806,2,,,,,,,,,,
886,125,2.494597918,5.996703776,1.27435151,3.736411161,2.064123078,19.12431467,0.528766709,44.88188976,142.9715619,2,,,,,,,,,,
887,150,2.51072006,3,2.99999952,2.99469775,2.000000102,9.919498818,0.528767786,86.5064695,172.9682205,2,,,,,,,,,,
888,175,1.074674909,5.999992555,2.424421547,3.000308385,2.427695033,9.441822058,1.057534257,45.89735208,239.0679302,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
