Experimental outputs:13.4297520661,51.9507415467
Desired outputs:5.0,25.0
orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size,cost_function
99.2823724261332,3.0814484548290304,1.6756815412321737,1.5101496535241323,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.731674,98.292435,0.03904702197987458
99.2823724261332,3.0814484548290304,1.6615807386770505,1.5101496535241323,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.93165,98.44035,0.03527633384946467
99.2823724261332,3.0814484548290304,1.6615807386770505,1.5173993070482648,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.992516,98.54797,0.03282887646908279
99.2823724261332,3.088589203640321,1.6615807386770505,1.5173993070482648,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.761055,98.77519,0.029907510398615056
99.2823724261332,3.088589203640321,1.6474799361219277,1.5173993070482648,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.96104,98.92312,0.023406794958036305
99.2823724261332,3.088589203640321,1.6474799361219277,1.524648960572397,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.0219,99.03073,0.02123860899109531
99.2823724261332,3.088589203640321,1.6474799361219277,1.5318986140965292,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.08278,99.13838,0.019961049952668543
99.2823724261332,3.0957299524516113,1.6474799361219277,1.5318986140965292,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.85132,99.36558,0.017450975640770063
99.2823724261332,3.0957299524516113,1.6333791335668049,1.5318986140965292,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.0513,99.513504,0.011937381102282783
99.2823724261332,3.0957299524516113,1.6333791335668049,1.5391482676206616,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.11217,99.62114,0.009795213788586707
99.2823724261332,3.0957299524516113,1.6333791335668049,1.546397921144794,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.173035,99.72876,0.007653722222481875
99.2823724261332,3.1028707012629013,1.6333791335668049,1.546397921144794,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,99.94158,99.95597,0.004991540401650632
99.2823724261332,3.1028707012629013,1.6333791335668049,1.5536475746689264,2.997355322736064,3.536295889606072,7.892778659195886,0.11298195101916333,1,100.00245,100.06361,0.004437426711252732
175.0,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,97.97384,97.30057,0.18269521257549964
175.3588137869334,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,98.41765,97.890785,0.16612925199231388
175.71762757386682,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,98.86143,98.505226,0.1490387722182942
176.07644136080023,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,99.305244,99.16571,0.1309584421174919
176.4352551477336,1.4947161163,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,99.74907,99.826195,0.11287017640355257
176.4352551477336,1.5018568651112902,2.0161337939,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,99.38237,100.01032,0.10719795144961147
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9835210564,14.0,0.15,1,99.703926,99.98897,0.10630721830991942
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9835210564,13.946389329597944,0.15,1,99.61839,100.065475,0.10511269905578863
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9904534081323213,13.946389329597944,0.15,1,99.55133,99.99574,0.10273930661044124
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9904534081323213,13.892778659195887,0.15,1,99.465775,100.07224,0.10181500814449748
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9973857598646427,13.892778659195887,0.15,1,99.39871,100.002495,0.099256945367124
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,2.9973857598646427,13.83916798879383,0.15,1,99.31319,100.07901,0.09849567575715872
176.4352551477336,1.5018568651112902,2.002032991344877,2.9944451987,3.4887570027,3.004318111596964,13.83916798879383,0.15,1,99.24612,100.00928,0.09593513895762877
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.004318111596964,13.83916798879383,0.15,1,99.56772,99.987915,0.0951055334568682
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.004318111596964,13.785557318391774,0.15,1,99.482155,100.064415,0.09381515839940557
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.011250463329285,13.785557318391774,0.15,1,99.41511,99.99469,0.09148167156821191
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.011250463329285,13.731946647989716,0.15,1,99.32955,100.0712,0.09046128622000646
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.26248,100.00145,0.08789809001385332
176.4352551477336,1.5018568651112902,1.973831386234631,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.58405,100.00326,0.08705520776540955
176.4352551477336,1.5018568651112902,1.9597305836795083,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.90561,100.04299,0.08701151722619674
176.4352551477336,1.5018568651112902,1.9597305836795083,2.9944451987,3.4887570027,3.025115166793928,13.731946647989716,0.15,1,99.83857,99.95454,0.08599504571708416
176.4352551477336,1.5089976139225807,1.9597305836795083,2.9944451987,3.4887570027,3.025115166793928,13.731946647989716,0.15,1,99.47188,100.10097,0.08494409074310484
176.4352551477336,1.5089976139225807,1.9597305836795083,2.9944451987,3.4887570027,3.0320475185262494,13.731946647989716,0.15,1,99.40482,100.01252,0.08198285882533154
176.4352551477336,1.5089976139225807,1.9456297811243854,2.9944451987,3.4887570027,3.0320475185262494,13.731946647989716,0.15,1,99.726395,100.052246,0.08195044764101775
176.4352551477336,1.5089976139225807,1.9456297811243854,2.9944451987,3.4887570027,3.038979870258571,13.731946647989716,0.15,1,99.659325,99.963806,0.08053647846984752
176.4352551477336,1.5089976139225807,1.9315289785692626,2.9944451987,3.4887570027,3.038979870258571,13.731946647989716,0.15,1,99.98087,100.003525,0.07895435919230046
